6.743226851664011519e+03 5.786507598691341627e+03 5.451619270227351421e+01
6.743805875503293464e+03 5.504138546819426665e+03 5.186179918667983202e+01
6.744384899068615596e+03 4.644225243499064163e+03 4.277537739820821372e+01
6.744963922348582855e+03 5.103125223496695980e+03 4.783965814632014002e+01
6.745542945331802912e+03 6.256847650162028003e+03 5.867158867988923276e+01
6.746121968006883435e+03 5.935963138532226367e+03 5.587012445477730438e+01
6.746700990362433004e+03 4.892138290124827108e+03 4.558120180715846459e+01
6.747280012387062925e+03 5.768687307369918926e+03 5.435250661588660392e+01
6.747859034069389054e+03 5.732538132916502946e+03 5.401893928037259229e+01
6.748438055398025426e+03 5.618166358635735378e+03 5.294973112958945194e+01
6.749017076361590625e+03 5.315911640637790697e+03 5.001419107311312473e+01
6.749596096948701415e+03 5.484610321117163039e+03 5.167318443039136611e+01
6.750175117147983656e+03 5.384639071505172069e+03 5.069661467559002688e+01
6.750754136948055930e+03 6.402257259499670909e+03 5.989795428526544185e+01
6.751333156337545006e+03 5.152230907984210717e+03 4.835016624629422211e+01
6.751912175305077653e+03 6.721498133820824478e+03 6.250604612260243442e+01
6.752491193839282460e+03 5.194916650362507426e+03 4.878959231662615537e+01
6.753070211928790741e+03 4.910322386132613246e+03 4.578023650214895923e+01
6.753649229562237451e+03 5.164831275227001242e+03 4.848029438119244361e+01
6.754228246728252998e+03 6.321689718419895144e+03 5.922159560903415354e+01
6.754807263415476882e+03 5.896979625083536121e+03 5.552015213545091399e+01
6.755386279612548606e+03 5.284077931024970894e+03 4.969492528503337780e+01
6.755965295308105851e+03 5.932110297973393244e+03 5.583563347928875942e+01
6.756544310490794487e+03 5.993479226277142516e+03 5.638250521515713132e+01
6.757123325149257653e+03 6.188321691232024023e+03 5.808467404825564273e+01
6.757702339272141216e+03 6.542890891570850727e+03 6.106061381636225605e+01
6.758281352848097413e+03 4.029909949046174916e+03 3.486284006081909581e+01
6.758860365865773019e+03 4.123932749730704018e+03 3.618619098206914941e+01
6.759439378313823909e+03 6.438161537278696414e+03 6.019692023134384584e+01
6.760018390180903225e+03 5.487798695596437028e+03 5.170402657101780619e+01
6.760597401455669569e+03 6.203990155233568657e+03 5.821939387604139426e+01
6.761176412126781543e+03 5.335590350009955728e+03 5.021053692274196578e+01
6.761755422182899565e+03 4.781130453570971440e+03 4.434679381455946157e+01
