# File generated by CMD 3.2 (http://stev.oapd.inaf.it/cmd) on Thu Mar 28 17:39:31 CET 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR1 G, G_BP and G_RP (Vegamags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: simulations of mass 1.0e4 Msun
# Z         age       Mini           Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471132  2.11e+07  0.4768321216   0.477 -1.205  3.5208  4.356    0  0.000  0.545     0.00     0.00 -1 -7.63e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.782 8.703 10.086 7.514
0.01471132  2.11e+07  0.3211019039   0.321 -1.456  3.4928  4.323    0  0.000  0.545     0.00     0.00 -1 -5.43e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.409 9.543 11.161 8.276
0.01471132  2.11e+07  0.6417045593   0.642 -0.984  3.5500  4.381    0  0.000  0.545     0.00     0.00 -1 -1.06e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.229 7.953 9.126 6.851
0.01471132  2.11e+07  3.2424039841   3.241  2.060  4.1226  4.331    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.155e-04 6.498e-03 -1.000 1.477e-02 -0.380 0.465 0.402 0.576
0.01471132  2.11e+07  0.4199735224   0.419 -1.287  3.5110  4.344    0  0.000  0.545     0.00     0.00 -1 -6.83e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.987 8.979 10.439 7.762
0.01471132  2.11e+07  0.2375653088   0.238 -1.648  3.4720  4.301    0  0.000  0.545     0.00     0.00 -1 -4.16e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.889 10.227 12.084 8.894
0.01471132  2.11e+07  0.5285934210   0.528 -1.135  3.5294  4.366    0  0.000  0.545     0.00     0.00 -1 -8.41e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.608 8.469 9.785 7.305
0.01471132  2.11e+07  1.1417382956   1.141  0.288  3.7851  4.299    0  0.000  0.538     0.00     0.00 -1 -1.29e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.477e-02 4.049 3.905 4.191 3.465
0.01471132  2.11e+07  0.5165541768   0.517 -1.152  3.5274  4.365    0  0.000  0.545     0.00     0.00 -1  -8.2e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.650 8.524 9.855 7.355
0.01471132  2.11e+07  0.5626267195   0.562 -1.091  3.5350  4.371    0  0.000  0.545     0.00     0.00 -1 -8.96e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.498 8.321 9.597 7.174
0.01471132  2.11e+07  0.2986695468   0.299 -1.500  3.4881  4.318    0  0.000  0.545     0.00     0.00 -1  -5.1e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.521 9.697 11.363 8.416
0.01471132  2.11e+07  0.2455827445   0.246 -1.626  3.4743  4.304    0  0.000  0.545     0.00     0.00 -1 -4.28e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.836 10.151 11.981 8.825
0.01471132  2.11e+07  0.1593278348   0.159 -1.906  3.4443  4.276    0  0.000  0.545     0.00     0.00 -1 -2.88e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.536 11.186 13.415 9.771
0.01471132  2.11e+07  0.3488975465   0.349 -1.404  3.4983  4.330    0  0.000  0.545     0.00     0.00 -1 -5.82e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.280 9.368 10.934 8.116
0.01471132  2.11e+07  0.1949147582   0.195 -1.775  3.4585  4.289    0  0.000  0.545     0.00     0.00 -1 -3.45e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.208 10.689 12.714 9.316
0.01471132  2.11e+07  0.6655949950   0.666 -0.946  3.5559  4.383    0  0.000  0.545     0.00     0.00 -1 -1.14e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.135 7.820 8.954 6.738
0.01471132  2.11e+07  0.3752747178   0.375 -1.359  3.5031  4.335    0  0.000  0.545     0.00     0.00 -1 -6.19e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.168 9.219 10.744 7.981
0.01471132  2.11e+07  1.4989851713   1.500  0.714  3.8597  4.291    0  0.000  0.538     0.00     0.00 -1 -1.09e-13      0.00 7.109e-01 2.744e-01 2.618e-03 7.150e-04 6.494e-03 -1.000 1.476e-02 2.986 2.863 3.015 2.602
0.01471132  2.11e+07  6.5143604279   6.513  3.238  4.2967  4.153    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.155e-04 6.498e-03 -1.000 1.477e-02 -3.324 -1.463 -1.580 -1.262
0.01471132  2.11e+07  0.2504063249   0.250 -1.614  3.4757  4.305    0  0.000  0.545     0.00     0.00 -1 -4.36e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.804 10.105 11.919 8.783
0.01471132  2.11e+07  0.3165548146   0.316 -1.465  3.4918  4.322    0  0.000  0.545     0.00     0.00 -1 -5.36e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.432 9.573 11.199 8.304
0.01471132  2.11e+07  0.8697050810   0.869 -0.494  3.6578  4.455    0  0.000  0.538     0.00     0.00 -1 -2.56e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 6.006 6.121 6.744 5.365
0.01471132  2.11e+07  0.1123143733   0.112 -2.138  3.4187  4.253    0  0.000  0.545     0.00     0.00 -1 -2.06e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.116 12.090 14.712 10.606
0.01471132  2.11e+07  0.4585700035   0.458 -1.230  3.5177  4.352    0  0.000  0.545     0.00     0.00 -1 -7.38e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.845 8.789 10.196 7.591
0.01471132  2.11e+07  0.1962795258   0.196 -1.771  3.4590  4.290    0  0.000  0.545     0.00     0.00 -1 -3.47e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.197 10.671 12.689 9.300
0.01471132  2.11e+07  0.1476927996   0.147 -1.957  3.4384  4.269    0  0.000  0.545     0.00     0.00 -1 -2.68e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.664 11.385 13.698 9.954
0.01471132  2.11e+07  0.2445884794   0.245 -1.629  3.4740  4.303    0  0.000  0.545     0.00     0.00 -1 -4.27e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.842 10.160 11.994 8.834
0.01471132  2.11e+07  0.1392350942   0.139 -1.995  3.4341  4.265    0  0.000  0.545     0.00     0.00 -1 -2.54e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.758 11.533 13.908 10.091
0.01471132  2.11e+07  0.1103485823   0.110 -2.150  3.4175  4.252    0  0.000  0.545     0.00     0.00 -1 -2.03e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.144 12.127 14.760 10.641
0.01471132  2.11e+07  0.1806366593   0.181 -1.825  3.4531  4.284    0  0.000  0.545     0.00     0.00 -1 -3.23e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.333 10.877 12.980 9.488
0.01471132  2.11e+07  0.1434157640   0.143 -1.976  3.4363  4.267    0  0.000  0.545     0.00     0.00 -1 -2.61e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.711 11.459 13.803 10.022
0.01471132  2.11e+07  0.0992208496   0.099 -2.218  3.4102  4.246    0  0.000  0.545     0.00     0.00 -1 -1.84e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.315 12.316 14.969 10.826
0.01471132  2.11e+07  0.1992699206   0.199 -1.761  3.4601  4.291    0  0.000  0.545     0.00     0.00 -1 -3.51e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.173 10.635 12.637 9.268
0.01471132  2.11e+07  0.2560734451   0.256 -1.600  3.4772  4.307    0  0.000  0.545     0.00     0.00 -1 -4.44e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.769 10.056 11.852 8.738
0.01471132  2.11e+07  0.2811655700   0.281 -1.540  3.4837  4.313    0  0.000  0.545     0.00     0.00 -1 -4.83e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.619 9.839 11.558 8.543
0.01471132  2.11e+07  0.3916798532   0.391 -1.331  3.5060  4.338    0  0.000  0.545     0.00     0.00 -1 -6.43e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.098 9.128 10.629 7.897
0.01471132  2.11e+07  0.4686183929   0.468 -1.216  3.5194  4.354    0  0.000  0.545     0.00     0.00 -1 -7.51e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.810 8.742 10.135 7.548
0.01471132  2.11e+07  1.2525451183   1.253  0.336  3.8067  4.378    0  0.000  0.538     0.00     0.00 -1 -1.02e-13      0.00 7.108e-01 2.745e-01 2.619e-03 7.152e-04 6.496e-03 -1.000 1.476e-02 3.929 3.790 4.032 3.401
0.01471132  2.11e+07  0.1683757603   0.168 -1.871  3.4481  4.280    0  0.000  0.545     0.00     0.00 -1 -3.02e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.448 11.051 13.226 9.648
0.01471132  2.11e+07  0.3838329017   0.383 -1.345  3.5046  4.337    0  0.000  0.545     0.00     0.00 -1 -6.31e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.132 9.171 10.684 7.937
0.01471132  2.11e+07  0.0945495814   0.095 -2.250  3.4068  4.243    0  0.000  0.545     0.00     0.00 -1 -1.76e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.395 12.396 15.048 10.906
0.01471132  2.11e+07  0.1398977339   0.140 -1.992  3.4345  4.265    0  0.000  0.545     0.00     0.00 -1 -2.56e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.749 11.520 13.890 10.079
0.01471132  2.11e+07  0.1703741699   0.170 -1.864  3.4489  4.280    0  0.000  0.545     0.00     0.00 -1 -3.06e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.429 11.023 13.186 9.622
0.01471132  2.11e+07  0.1124980077   0.112 -2.137  3.4189  4.253    0  0.000  0.545     0.00     0.00 -1 -2.07e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.113 12.087 14.708 10.602
0.01471132  2.11e+07  0.1043659896   0.104 -2.186  3.4137  4.249    0  0.000  0.545     0.00     0.00 -1 -1.93e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.235 12.236 14.890 10.746
0.01471132  2.11e+07  0.6336497664   0.634 -0.995  3.5483  4.381    0  0.000  0.545     0.00     0.00 -1 -1.04e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.259 7.993 9.178 6.886
0.01471132  2.11e+07  0.0960886553   0.096 -2.240  3.4079  4.244    0  0.000  0.545     0.00     0.00 -1 -1.79e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.369 12.369 15.022 10.879
0.01471132  2.11e+07  0.3088089228   0.308 -1.480  3.4902  4.320    0  0.000  0.545     0.00     0.00 -1 -5.25e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.470 9.625 11.265 8.351
0.01471132  2.11e+07  0.3291598558   0.329 -1.440  3.4944  4.325    0  0.000  0.545     0.00     0.00 -1 -5.54e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.370 9.490 11.092 8.228
0.01471132  2.11e+07  1.4376622438   1.438  0.617  3.8406  4.293    0  0.000  0.538     0.00     0.00 -1 -1.15e-13      0.00 7.108e-01 2.744e-01 2.619e-03 7.151e-04 6.495e-03 -1.000 1.477e-02 3.228 3.097 3.279 2.789
0.01471132  2.11e+07  0.6707420349   0.671 -0.938  3.5573  4.383    0  0.000  0.545     0.00     0.00 -1 -1.15e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.114 7.790 8.915 6.712
0.01471132  2.11e+07  0.1354825199   0.135 -2.014  3.4320  4.263    0  0.000  0.545     0.00     0.00 -1 -2.47e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.806 11.607 14.012 10.159
0.01471132  2.11e+07  0.2396465093   0.240 -1.642  3.4726  4.302    0  0.000  0.545     0.00     0.00 -1 -4.19e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.875 10.207 12.057 8.876
0.01471132  2.11e+07  0.2688758075   0.269 -1.568  3.4806  4.310    0  0.000  0.545     0.00     0.00 -1 -4.64e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.691 9.944 11.700 8.636
0.01471132  2.11e+07  0.1612360924   0.161 -1.899  3.4452  4.277    0  0.000  0.545     0.00     0.00 -1 -2.91e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.516 11.156 13.372 9.744
0.01471132  2.11e+07  0.9057839513   0.905 -0.409  3.6717  4.443    0  0.000  0.538     0.00     0.00 -1 -3.08e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 5.793 5.850 6.422 5.135
0.01471132  2.11e+07  0.5097494125   0.510 -1.161  3.5262  4.363    0  0.000  0.545     0.00     0.00 -1  -8.1e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.672 8.555 9.895 7.382
0.01471132  2.11e+07  0.1167777851   0.117 -2.112  3.4215  4.255    0  0.000  0.545     0.00     0.00 -1 -2.14e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.051 11.996 14.581 10.517
0.01471132  2.11e+07  0.6832644343   0.684 -0.917  3.5606  4.384    0  0.000  0.545     0.00     0.00 -1  -1.2e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.063 7.717 8.820 6.649
0.01471132  2.11e+07  1.1582474709   1.158  0.312  3.7906  4.304    0  0.000  0.538     0.00     0.00 -1 -1.31e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.477e-02 3.990 3.847 4.121 3.420
0.01471132  2.11e+07  0.3673071861   0.367 -1.372  3.5017  4.334    0  0.000  0.545     0.00     0.00 -1 -6.07e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.201 9.263 10.801 8.021
0.01471132  2.11e+07  0.1375860572   0.137 -2.004  3.4332  4.264    0  0.000  0.545     0.00     0.00 -1 -2.51e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.779 11.565 13.954 10.121
0.01471132  2.11e+07  0.1996525675   0.200 -1.760  3.4602  4.291    0  0.000  0.545     0.00     0.00 -1 -3.51e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.170 10.630 12.631 9.264
0.01471132  2.11e+07  0.1655305028   0.165 -1.882  3.4470  4.279    0  0.000  0.545     0.00     0.00 -1 -2.98e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.475 11.092 13.283 9.685
0.01471132  2.11e+07  0.2555521429   0.255 -1.601  3.4770  4.306    0  0.000  0.545     0.00     0.00 -1 -4.44e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.773 10.060 11.858 8.742
0.01471132  2.11e+07  0.6935053468   0.694 -0.898  3.5636  4.384    0  0.000  0.545     0.00     0.00 -1 -1.24e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.016 7.650 8.735 6.593
0.01471132  2.11e+07  0.2239259779   0.224 -1.686  3.4679  4.298    0  0.000  0.545     0.00     0.00 -1 -3.93e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.985 10.365 12.271 9.020
0.01471132  2.11e+07  1.9250073433   1.925  1.170  3.9633  4.357    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.110e-01 2.742e-01 2.617e-03 7.148e-04 6.492e-03 -1.000 1.475e-02 1.844 1.899 1.912 1.878
0.01471132  2.11e+07  0.3238075078   0.324 -1.450  3.4933  4.324    0  0.000  0.545     0.00     0.00 -1 -5.47e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.396 9.525 11.138 8.260
0.01471132  2.11e+07  1.0303063393   1.030 -0.055  3.7314  4.384    0  0.000  0.538     0.00     0.00 -1 -6.67e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 4.908 4.805 5.213 4.238
0.01471132  2.11e+07  0.1389462203   0.139 -1.997  3.4340  4.265    0  0.000  0.545     0.00     0.00 -1 -2.54e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.762 11.538 13.916 10.096
0.01471132  2.11e+07  0.2719330490   0.272 -1.561  3.4814  4.311    0  0.000  0.545     0.00     0.00 -1 -4.69e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.672 9.917 11.663 8.612
0.01471132  2.11e+07  0.1101079583   0.110 -2.151  3.4174  4.252    0  0.000  0.545     0.00     0.00 -1 -2.03e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.148 12.132 14.765 10.645
0.01471132  2.11e+07  3.4797761440   3.477  2.178  4.1418  4.320    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.155e-04 6.498e-03 -1.000 1.477e-02 -0.675 0.278 0.209 0.398
0.01471132  2.11e+07  0.1037682667   0.104 -2.190  3.4133  4.248    0  0.000  0.545     0.00     0.00 -1 -1.92e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.244 12.245 14.899 10.755
0.01471132  2.11e+07  0.1527851224   0.152 -1.935  3.4410  4.272    0  0.000  0.545     0.00     0.00 -1 -2.77e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.608 11.297 13.573 9.874
0.01471132  2.11e+07  0.1121040806   0.112 -2.140  3.4186  4.253    0  0.000  0.545     0.00     0.00 -1 -2.06e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.119 12.094 14.717 10.609
0.01471132  2.11e+07  0.4044823050   0.404 -1.311  3.5083  4.340    0  0.000  0.545     0.00     0.00 -1 -6.61e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.046 9.058 10.540 7.834
0.01471132  2.11e+07  1.2633261681   1.263  0.340  3.8074  4.381    0  0.000  0.538     0.00     0.00 -1 -9.92e-14      0.00 7.108e-01 2.745e-01 2.619e-03 7.152e-04 6.496e-03 -1.000 1.476e-02 3.920 3.781 4.021 3.394
0.01471132  2.11e+07  0.1474213153   0.147 -1.959  3.4383  4.269    0  0.000  0.545     0.00     0.00 -1 -2.68e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.667 11.390 13.704 9.959
0.01471132  2.11e+07  0.4287370443   0.428 -1.273  3.5126  4.346    0  0.000  0.545     0.00     0.00 -1 -6.95e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.954 8.934 10.382 7.722
0.01471132  2.11e+07  1.2093635798   1.209  0.335  3.8028  4.349    0  0.000  0.538     0.00     0.00 -1 -1.17e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.496e-03 -1.000 1.477e-02 3.933 3.792 4.042 3.395
0.01471132  2.11e+07  0.1411395371   0.141 -1.986  3.4351  4.266    0  0.000  0.545     0.00     0.00 -1 -2.58e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.736 11.498 13.859 10.059
0.01471132  2.11e+07  0.5653364062   0.565 -1.088  3.5355  4.372    0  0.000  0.545     0.00     0.00 -1 -9.01e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.489 8.309 9.582 7.163
0.01471132  2.11e+07  0.4692931473   0.469 -1.215  3.5195  4.354    0  0.000  0.545     0.00     0.00 -1 -7.52e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.808 8.738 10.131 7.546
0.01471132  2.11e+07  0.3643167317   0.364 -1.378  3.5012  4.333    0  0.000  0.545     0.00     0.00 -1 -6.03e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.214 9.280 10.822 8.036
0.01471132  2.11e+07  0.5875421762   0.587 -1.058  3.5393  4.374    0  0.000  0.545     0.00     0.00 -1 -9.45e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.414 8.208 9.455 7.074
0.01471132  2.11e+07  0.3288660049   0.329 -1.440  3.4944  4.325    0  0.000  0.545     0.00     0.00 -1 -5.54e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.371 9.492 11.095 8.229
0.01471132  2.11e+07  0.6433983445   0.643 -0.981  3.5503  4.381    0  0.000  0.545     0.00     0.00 -1 -1.07e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.223 7.944 9.115 6.844
0.01471132  2.11e+07  0.2594686747   0.259 -1.591  3.4781  4.307    0  0.000  0.545     0.00     0.00 -1  -4.5e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.749 10.026 11.812 8.711
0.01471132  2.11e+07  0.3451659679   0.345 -1.411  3.4976  4.329    0  0.000  0.545     0.00     0.00 -1 -5.77e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.296 9.391 10.964 8.137
0.01471132  2.11e+07  0.6088061333   0.609 -1.029  3.5432  4.376    0  0.000  0.545     0.00     0.00 -1  -9.9e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.342 8.110 9.330 6.988
0.01471132  2.11e+07  0.6357885003   0.636 -0.992  3.5488  4.381    0  0.000  0.545     0.00     0.00 -1 -1.05e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.251 7.982 9.164 6.877
0.01471132  2.11e+07  0.5307697058   0.530 -1.132  3.5298  4.366    0  0.000  0.545     0.00     0.00 -1 -8.45e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.601 8.459 9.773 7.296
0.01471132  2.11e+07  0.1612167954   0.161 -1.899  3.4452  4.277    0  0.000  0.545     0.00     0.00 -1 -2.91e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.517 11.156 13.373 9.744
0.01471132  2.11e+07  0.0929759145   0.093 -2.261  3.4056  4.242    0  0.000  0.545     0.00     0.00 -1 -1.73e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.422 12.422 15.074 10.932
0.01471132  2.11e+07  0.1802447140   0.180 -1.827  3.4529  4.284    0  0.000  0.545     0.00     0.00 -1 -3.22e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.336 10.882 12.988 9.493
0.01471132  2.11e+07  0.9870433211   0.987 -0.187  3.7097  4.410    0  0.000  0.538     0.00     0.00 -1 -5.11e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 5.238 5.177 5.637 4.561
0.01471132  2.11e+07  0.7025606036   0.703 -0.877  3.5686  4.389    0  0.000  0.544     0.00     0.00 -1 -1.29e-14      0.00 7.107e-01 2.745e-01 2.653e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 6.963 7.564 8.617 6.524
0.01471132  2.11e+07  0.5266162157   0.526 -1.138  3.5291  4.366    0  0.000  0.545     0.00     0.00 -1 -8.37e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.615 8.478 9.797 7.313
